User,Text,Date,Favorites,Retweets,Mentions,HashTags
BarackObama,Happening now: President Obama is delivering a statement. Tune in: http://ofa.bo/c0e6,2014-08-14 16:50:08+00:00,1164,895,,
BarackObama,It's time to get serious and #ActOnClimate.,2014-08-15 15:15:29+00:00,1814,2063,,#ActOnClimate
BarackObama,Getting covered made Jason so happy he wanted to tell everyone: http://ofa.bo/e0de #ThisIsWhy,2014-08-15 16:21:41+00:00,236,644,,#ThisIsWhy
BarackObama,FACT: 97% of scientists and NASA accept the science of climate change. #ActOnClimate,2014-08-15 18:02:46+00:00,1933,2168,,#ActOnClimate
BarackObama,Earning the minimum wage while raising a family shouldn't mean living in poverty. It's time to #RaiseTheWage: http://ofa.bo/a0dR,2014-08-15 20:16:19+00:00,1303,2000,,#RaiseTheWage
BarackObama,"In the weekly address, President Obama discusses the importance of affordable higher education: http://ofa.bo/i0dF #CollegeOpportunity",2014-08-16 14:15:25+00:00,757,1330,,#CollegeOpportunity
BarackObama,Sign the petition: http://ofa.bo/p0jH It's time to raise the minimum wage. #RaiseTheWage,2014-08-16 21:08:30+00:00,1049,1631,,#RaiseTheWage
BarackObama,Happening now: The President delivers a statement on Iraq and the situation in #Ferguson. http://ofa.bo/s0hz,2014-08-18 20:27:32+00:00,561,944,,#Ferguson
BarackObama,"""Vermonters sent him to Washington to follow his conscience, and he did them proud."" —President Obama on Senator James Jeffords' passing",2014-08-19 16:44:32+00:00,309,734,,
BarackObama,Good news: The number of job openings just hit a 13-year high. http://ofa.bo/t0hG #ActOnJobs,2014-08-19 19:07:50+00:00,665,1108,,#ActOnJobs
BarackObama,"""Housing construction bounced back in July, hitting its highest level in eight months..."" More from @thehill: http://ofa.bo/a0hF",2014-08-19 21:14:05+00:00,355,758,@thehill,
BarackObama,Happening now: President Obama delivers a statement. Tune in to watch: http://ofa.bo/f0ia,2014-08-20 16:52:09+00:00,352,709,,
BarackObama,ICYMI: American businesses have added 9.9 million jobs since early 2010. http://ofa.bo/e0hU #ActOnJobs,2014-08-20 20:33:00+00:00,353,743,,#ActOnJobs
BarackObama,The economy is growing—but there's still more work to do. http://ofa.bo/t0i5 #OpportunityForAll,2014-08-20 22:06:59+00:00,552,968,,#OpportunityForAll
BarackObama,"The economy should grow from the middle out, not the top down. Add your name if you agree: http://ofa.bo/e0hs #OpportunityForAll",2014-08-21 15:03:02+00:00,549,1058,,#OpportunityForAll
BarackObama,This is history: @OFA put more than 400k names on the permanent record of people who made health care reform happen. http://ofa.bo/p0mi,2014-08-21 16:58:45+00:00,232,542,@OFA,
BarackObama,Bill finally got covered—for less than he expected. http://ofa.bo/i0gu #ThisIsWhy,2014-08-21 18:25:53+00:00,210,589,,#ThisIsWhy
BarackObama,Add your name if you believe in building economic #OpportunityForAll: http://ofa.bo/q0kC,2014-08-21 19:30:26+00:00,363,793,,#OpportunityForAll
BarackObama,"More good news about the economy: ""Auto Production at Its Highest Rate Since 2002"" http://ofa.bo/c0jH #ActOnJobs",2014-08-21 22:02:34+00:00,548,971,,#ActOnJobs
BarackObama,Here are a few ways Congress should help keep the economy growing: http://ofa.bo/p0nm #OpportunityForAll,2014-08-22 15:04:03+00:00,296,609,,#OpportunityForAll
BarackObama,"Supporting new carbon pollution limits, @OFA volunteers were out in force gathering signatures in their communities. http://ofa.bo/a0ig",2014-08-22 16:32:05+00:00,280,620,@OFA,
BarackObama,Maryanne has better coverage at a lower cost: http://ofa.bo/g0iC #ThisIsWhy,2014-08-22 19:09:03+00:00,301,711,,#ThisIsWhy
BarackObama,The economy is headed in the right direction—but there's more work to do: http://ofa.bo/h0hK #OpportunityForAll,2014-08-22 20:43:03+00:00,387,786,,#OpportunityForAll
BarackObama,"Watch the weekly address: The economy is gaining momentum, but Congress must do its part. http://ofa.bo/s0lA",2014-08-23 13:17:09+00:00,369,774,,
BarackObama,Read the truth about economic opportunity: http://ofa.bo/d0iq #OpportunityForAll,2014-08-23 18:57:28+00:00,350,653,,#OpportunityForAll
BarackObama,"""Thanks to the decisions we made to rescue and rebuild our economy ... America is leading again."" —President Obama http://ofa.bo/e0ji",2014-08-23 21:49:44+00:00,718,1408,,
BarackObama,"Shout out to #LLWS U.S. champions, Chicago's own Jackie Robinson West All-Stars. You made your city and country proud.",2014-08-24 21:59:42+00:00,1525,2307,,#LLWS
BarackObama,Congress needs to act to build economic #OpportunityForAll: http://ofa.bo/a0jo,2014-08-25 17:57:44+00:00,254,579,,#OpportunityForAll
BarackObama,It's the best coverage Jim ever had and it came just in time: http://ofa.bo/f0l0 #ThisIsWhy,2014-08-25 19:15:56+00:00,394,851,,#ThisIsWhy
BarackObama,"There's been progress in job creation and economic growth, but Congress can do more to help the economy along: http://ofa.bo/g0jZ",2014-08-25 21:10:33+00:00,372,724,,
BarackObama,#EnoughAlready. RT @OFA: Retweet if you agree: This is completely backward.,2014-08-25 22:27:11+00:00,4538,2811,@OFA,#EnoughAlready
BarackObama,Watch: Austan Goolsbee talks about why Congress should act to build economic #OpportunityForAll. http://ofa.bo/a0jw,2014-08-26 15:22:24+00:00,186,431,,#OpportunityForAll
BarackObama,LIVE: President Obama is speaking at the #ALConvention in Charlotte. Tune in: http://ofa.bo/i0jA h/t @AmericanLegion,2014-08-26 16:05:36+00:00,209,419,@AmericanLegion,#ALConvention
BarackObama,"""Upholding our trust with our veterans is not just a matter of policy—it's a moral obligation."" —President Obama at #ALConvention",2014-08-26 16:32:28+00:00,391,713,,#ALConvention
BarackObama,"""I'm announcing 19 new executive actions to improve mental health care for those American heroes and their families."" —President Obama",2014-08-26 16:37:45+00:00,728,1410,,
BarackObama,"“If you want somebody who knows how to get the job done, no matter the mission, hire a veteran.” —President Obama at #ALConvention",2014-08-26 16:46:54+00:00,724,1104,,#ALConvention
BarackObama,It's time to make the pay gap a thing of the past—American women deserve better. #WEMatter,2014-08-26 17:13:50+00:00,1393,1909,,#WEMatter
BarackObama,"Watch: Immigration reform, raising the minimum wage, college affordability—it's time for economic #OpportunityForAll. http://ofa.bo/b0mb",2014-08-26 19:51:24+00:00,515,855,,#OpportunityForAll
BarackObama,Retweet if you agree that women deserve equal pay for equal work. #OpportunityForAll,2014-08-26 21:23:34+00:00,10475,4779,,#OpportunityForAll
BarackObama,"""A climate for change: America should not wait while the world warms"" More from @washingtonpost: http://ofa.bo/h0lB #ActOnClimate",2014-08-27 15:10:32+00:00,536,903,@washingtonpost,#ActOnClimate
BarackObama,Expecting an addition to the family? Check your health care options: http://ofa.bo/i0lr,2014-08-27 16:29:34+00:00,263,560,,
BarackObama,"Julius was able to follow his dream, thanks to new, affordable coverage: http://ofa.bo/s0oE #ThisIsWhy",2014-08-27 18:09:49+00:00,315,660,,#ThisIsWhy
BarackObama,"To celebrate the power of grassroots organizing, @OFA is giving away this free sticker. Get yours today: http://ofa.bo/t0mq",2014-08-27 20:37:21+00:00,242,576,@OFA,
BarackObama,It's time to #RaiseTheWage: http://ofa.bo/f0nh Make sure your name is on the petition.,2014-08-27 22:29:46+00:00,500,922,,#RaiseTheWage
BarackObama,Show off your grassroots organizing pride: http://ofa.bo/r0oW,2014-08-28 15:55:45+00:00,226,523,,
BarackObama,Retweet if you think these 28 million Americans deserve a raise. #OpportunityForAll,2014-08-28 17:01:46+00:00,3486,2110,,#OpportunityForAll
BarackObama,It's time to close the pay gap between men and women. #OpportunityForAll,2014-08-28 19:19:07+00:00,2079,2376,,#OpportunityForAll
BarackObama,Happening now: President Obama is delivering a statement. Tune in here: http://ofa.bo/q0oN,2014-08-28 20:09:17+00:00,303,600,,
BarackObama,Great news: Economic growth in the second quarter was even better than reported. http://ofa.bo/t0n6,2014-08-28 21:55:10+00:00,558,1107,,
BarackObama,This is what the gender pay gap looks like for women just four years after college graduation: http://ofa.bo/e0nP #OpportunityForAll,2014-08-29 16:00:41+00:00,729,987,,#OpportunityForAll
BarackObama,Let's keep building economic #OpportunityForAll. Learn more: http://ofa.bo/c0nR,2014-08-29 17:56:34+00:00,400,869,,#OpportunityForAll
BarackObama,"""In America, no one who works full-time should ever have to raise a family in poverty."" —President Obama http://ofa.bo/i0mY",2014-08-30 17:39:20+00:00,2083,2759,,
BarackObama,President Obama: It's time to raise the minimum wage. Watch the weekly address: http://ofa.bo/p0s3,2014-08-30 21:52:06+00:00,950,1593,,
BarackObama,"To every American working hard each and every single day, happy #LaborDay.",2014-09-01 14:35:12+00:00,3339,5596,,#LaborDay
BarackObama,LIVE: President Obama is in Milwaukee speaking at Laborfest 2014. Tune in: http://ofa.bo/r0pn #LaborDay,2014-09-01 18:49:19+00:00,423,891,,#LaborDay
BarackObama,Organizers got together for an important conversation at @OFA's Women &amp; Working Families Summit: http://ofa.bo/f0pS #StandWithWomen,2014-09-02 15:56:23+00:00,381,698,@OFA,#StandWithWomen
BarackObama,Retweet if you think Congress should help rein in the burden of student loan debt. #OpportunityForAll,2014-09-03 15:03:41+00:00,7416,3281,,#OpportunityForAll
BarackObama,Congress is heading back to Washington next week: Refuse to be cynical about what they can get done.,2014-09-03 17:07:27+00:00,1102,1771,,
BarackObama,The other side hopes people like you will get cynical and tune out—you should refuse: http://ofa.bo/a0pi,2014-09-03 18:52:18+00:00,413,733,,
BarackObama,FACT: Total U.S. exports sustained 11.3 million American jobs in 2013. #MadeInAmerica,2014-09-03 19:53:48+00:00,388,776,,#MadeInAmerica
BarackObama,Add your name: http://ofa.bo/b0sO Refuse to be cynical about what leaders in Congress can accomplish.,2014-09-04 14:39:50+00:00,285,629,,
BarackObama,"Because some are standing in the way, this has been the least productive Congress in modern history. Demand better: http://ofa.bo/b0sT",2014-09-04 18:38:18+00:00,771,1058,,
BarackObama,"""I think it's wonderful."" Tanyce is a cancer survivor, and #ThisIsWhy she's praising her new health care plan: http://ofa.bo/j0qD",2014-09-04 19:58:20+00:00,344,679,,#ThisIsWhy
BarackObama,You should reject cynicism: http://ofa.bo/g0pY,2014-09-04 20:58:02+00:00,425,847,,
BarackObama,"For just $123 a month, Phil and his family of five are covered. http://ofa.bo/q0q3 #ThisIsWhy",2014-09-05 15:24:38+00:00,301,666,,#ThisIsWhy
BarackObama,"In 54 straight months of job growth, the economy has added 10 million private-sector jobs. There's still more to do.",2014-09-05 18:30:42+00:00,1128,1442,,
BarackObama,Say no to cynicism: http://ofa.bo/h0pZ,2014-09-05 19:41:57+00:00,1380,1698,,
BarackObama,"There's more to do, but this is real progress: 10M private-sector jobs have been added over 54 straight months. http://ofa.bo/d0og",2014-09-05 21:48:07+00:00,575,1080,,
BarackObama,"Watch @VP Joe Biden deliver the weekly address, saying it's time to help the middle class: http://ofa.bo/a0qX #OpportunityForAll",2014-09-06 13:59:08+00:00,368,758,@VP,#OpportunityForAll
BarackObama,Congress heads back to Washington this week—now is not the time to be cynical about what they can accomplish.,2014-09-06 15:10:08+00:00,911,1643,,
BarackObama,"""All the middle class in this country wants is a chance. No guarantee, just a chance."" —@VP Joe Biden http://ofa.bo/t0p4",2014-09-06 17:32:35+00:00,856,1407,@VP,
BarackObama,Watch: A special pep talk for @SpeakerBoehner. http://ofa.bo/f0s4,2014-09-08 15:13:20+00:00,270,536,@SpeakerBoehner,
BarackObama,"On Women's Equality Day, @OFA volunteers discussed ways to help working families succeed: http://ofa.bo/d0pr #StandWithWomen",2014-09-08 16:47:42+00:00,404,714,@OFA,#StandWithWomen
BarackObama,Watch: Congress is back this week. Time to demand better from @SpeakerBoehner. http://ofa.bo/s0r1,2014-09-08 18:30:38+00:00,318,635,@SpeakerBoehner,
BarackObama,It's been more than five years since the national minimum wage was raised. That's wrong: http://ofa.bo/a0rX #RaiseTheWage,2014-09-08 19:40:10+00:00,872,1290,,#RaiseTheWage
BarackObama,"""'There’s no debate': 97 experts explain the scientific consensus on climate change"" More from @Salon: http://ofa.bo/a0rl #ActOnClimate",2014-09-09 16:04:31+00:00,743,915,@Salon,#ActOnClimate
BarackObama,"""We reaffirm the basic human right to be free from violence and abuse.""—President Obama on the Violence Against Women Act's 20th anniversary",2014-09-09 17:27:18+00:00,1120,1423,,
BarackObama,The carbon pollution levels in the atmosphere rose at a dramatic rate last year. It's vital to #ActOnClimate: http://ofa.bo/e0rv,2014-09-09 21:25:01+00:00,1056,1094,,#ActOnClimate
BarackObama,Put your name #OnTheRecord and make it clear where you stand on expanding economic opportunity: http://ofa.bo/s0rW,2014-09-09 22:34:00+00:00,361,709,,#OnTheRecord #OnTheRecord
BarackObama,"Raising the wage, equal pay for equal work, reining in student loan debt—go #OnTheRecord in support of action: http://ofa.bo/a0sG",2014-09-10 15:57:40+00:00,524,862,,#OnTheRecord #OnTheRecord
BarackObama,President Obama will address the nation at 9:00 p.m. ET about the threat posed by ISIL. Watch: http://ofa.bo/f0tI,2014-09-10 21:21:29+00:00,848,927,,
BarackObama,Happening now: President Obama is addressing the nation. Watch here: http://ofa.bo/e0sO,2014-09-11 01:02:05+00:00,956,1179,,
BarackObama,ICYMI: Watch the full remarks from President Obama's address to the nation tonight. http://ofa.bo/c0sG,2014-09-11 02:24:18+00:00,671,975,,
BarackObama,"""Thirteen years after small and hateful minds conspired to break us, America stands tall."" —President Obama #NeverForget",2014-09-11 15:07:28+00:00,8003,7981,,#NeverForget
BarackObama,America endures. #NeverForget,2014-09-11 18:02:27+00:00,3864,5120,,#NeverForget
BarackObama,"Watch: Last night, President Obama addressed the nation about the threat from ISIL. http://ofa.bo/j0sK",2014-09-11 21:42:16+00:00,489,773,,
BarackObama,"Happy birthday to AmeriCorps, which has been #GettingThingsDone for 20 years: http://ofa.bo/c0qf #AmeriCorps20",2014-09-12 15:03:39+00:00,539,888,,#GettingThingsDone #AmeriCorps20
BarackObama,LIVE: The President is celebrating 20 years of @AmeriCorps #GettingThingsDone. Watch: http://ofa.bo/p0vK #AmeriCorps20,2014-09-12 15:49:16+00:00,204,485,@AmeriCorps,#GettingThingsDone #AmeriCorps20
BarackObama,"""You have made America stronger because of what you've done."" —President Obama to @americorps #AmeriCorps20",2014-09-12 15:56:03+00:00,381,690,@AmeriCorps,#AmeriCorps20
BarackObama,"""The Obama household was on board with AmeriCorps from the start."" —President Obama #AmeriCorps20",2014-09-12 16:03:13+00:00,185,503,,#AmeriCorps20
BarackObama,"""I began to understand what citizenship meant—not just words on a page."" —President Obama on community service #AmeriCorps20",2014-09-12 16:06:09+00:00,351,699,,#AmeriCorps20
BarackObama,"""We are determined to help AmeriCorps succeed."" —President Obama #AmeriCorps20",2014-09-12 16:08:51+00:00,239,575,,#AmeriCorps20
BarackObama,"""We've seen again and again how national service gives young people valuable training … and employers have noticed."" —President Obama",2014-09-12 16:12:13+00:00,341,684,,
BarackObama,"""If you're an employer … look to AmeriCorps. Look to the Peace Corps."" —President Obama #AmeriCorps20",2014-09-12 16:15:21+00:00,358,712,,#AmeriCorps20
BarackObama,"""People who love their country can change it ... That is the promise of AmeriCorps."" —President Obama #AmeriCorps20",2014-09-12 16:19:52+00:00,734,1082,,#AmeriCorps20
BarackObama,More than half a million @OFA supporters have gone #OnTheRecord for expanding economic opportunity. Join in: http://ofa.bo/c0sR,2014-09-12 17:49:39+00:00,225,508,@OFA,#OnTheRecord #OnTheRecord
BarackObama,Americans are paying less and getting more from their health care. More from @voxdotcom: http://ofa.bo/a0sW,2014-09-12 19:00:27+00:00,359,667,@voxdotcom,
BarackObama,Student loan debt is not just a young person's problem: http://ofa.bo/e0sf #OpportunityForAll,2014-09-12 21:05:38+00:00,958,1464,,#OpportunityForAll
BarackObama,Watch the weekly address: The President reiterates his plan to confront the threat posed by ISIL. http://ofa.bo/f0u3,2014-09-13 15:25:20+00:00,506,924,,
BarackObama,Put your support in (digital) ink. Go #OnTheRecord: http://ofa.bo/h0tO,2014-09-15 14:51:09+00:00,311,658,,#OnTheRecord #OnTheRecord
BarackObama,"There's been real progress since the financial crisis hit six years ago today, but there's more work to do: http://ofa.bo/t0sX",2014-09-15 16:51:48+00:00,385,804,,
BarackObama,"Happening now: The President is awarding the #MedalOfHonor, the highest military honor. Watch here: http://ofa.bo/e0u3",2014-09-15 17:55:02+00:00,330,724,,#MedalOfHonor
BarackObama,"If you believe in expanding economic opportunity, go #OnTheRecord: http://ofa.bo/r0uI",2014-09-15 19:24:59+00:00,287,607,,#OnTheRecord #OnTheRecord
BarackObama,"If you agree women should earn #EqualPay for equal work, get your name #OnTheRecord: http://ofa.bo/h0tR",2014-09-15 21:09:41+00:00,1823,2110,,#EqualPay #OnTheRecord #OnTheRecord
BarackObama,This study concludes that no one has to choose between fighting climate change and growing the economy: http://ofa.bo/q0u5 #ActOnClimate,2014-09-16 14:52:01+00:00,1243,1168,,#ActOnClimate
BarackObama,Stand up to polluters and protect the Clean Water Act: http://ofa.bo/f0uy #CleanWater,2014-09-16 16:11:29+00:00,433,747,,#CleanWater
BarackObama,LIVE: President Obama is speaking at the @CDCGov in Atlanta. Tune in here: http://ofa.bo/f0v1,2014-09-16 20:05:35+00:00,291,550,@CDCgov,
BarackObama,"The burden of student loan debt is too great. If you agree, go #OnTheRecord: http://ofa.bo/h0tf",2014-09-16 22:00:43+00:00,1503,1809,,#OnTheRecord #OnTheRecord
BarackObama,President Obama is partnering with more than a dozen major U.S. companies to #ActOnClimate. Read more: http://ofa.bo/c0uJ,2014-09-17 14:33:04+00:00,403,706,,#ActOnClimate
BarackObama,"Happening now: President Obama delivers remarks from MacDill Air Force Base in Tampa, Florida. http://ofa.bo/c0un",2014-09-17 16:03:21+00:00,258,530,,
BarackObama,This shouldn't be controversial: Keeping Americans' drinking water safe is a good thing. http://ofa.bo/d0sV #CleanWater,2014-09-17 18:00:37+00:00,427,846,,#CleanWater
BarackObama,"""For more than two centuries, our founding charter has guided our progress and defined us as a people."" —President Obama on Constitution Day",2014-09-17 20:24:57+00:00,453,860,,
BarackObama,Supporting clean drinking water is common sense: http://ofa.bo/c0vD #CleanWater,2014-09-17 21:52:18+00:00,1045,1474,,#CleanWater
BarackObama,"Ranchers and farmers are facing instability, due to the effects of climate change: http://ofa.bo/b0y3 #ActOnClimate",2014-09-18 13:58:57+00:00,365,710,,#ActOnClimate
BarackObama,Don't let polluters win: http://ofa.bo/a0vZ #CleanWater,2014-09-18 15:26:04+00:00,745,1081,,#CleanWater
BarackObama,A new @WhiteHouse solar energy plan will cut carbon pollution and help save on energy bills: http://ofa.bo/g0vL #ActOnClimate,2014-09-18 18:04:14+00:00,591,945,@WhiteHouse,#ActOnClimate
BarackObama,"As Congress leaves Washington, it's your job to keep the conversation going on the important issues: http://ofa.bo/f0wj",2014-09-18 21:13:09+00:00,320,565,,
BarackObama,Happening now: President Obama is delivering a statement on congressional passage of the Continuing Resolution. http://ofa.bo/f0wy,2014-09-18 23:02:15+00:00,345,601,,
BarackObama,It's up to you to to keep the issues you care about front and center: http://ofa.bo/e0w0,2014-09-19 13:13:51+00:00,427,736,,
BarackObama,FACT: No one can be denied coverage because of their current or past health. http://ofa.bo/i0wA #BetterCare,2014-09-19 14:17:28+00:00,685,1369,,#BetterCare
BarackObama,LIVE: The President and @VP are launching #ItsOnUs because everyone has a role to play in stopping sexual assault. http://ofa.bo/i0wC,2014-09-19 16:07:28+00:00,443,691,@VP,#ItsOnUs
BarackObama,"""Every one of these statistics is a life."" —@VP Biden #ItsOnUs",2014-09-19 16:16:20+00:00,375,691,@VP,#ItsOnUs
BarackObama,"""This is not your fight alone. It's on all of us."" —President Obama #ItsOnUs",2014-09-19 16:26:07+00:00,555,897,,#ItsOnUs
BarackObama,"""Campus sexual assault is no longer a thing that we as a nation can say, 'It's not our problem.'"" —President Obama #ItsOnUs",2014-09-19 16:30:31+00:00,1308,1606,,#ItsOnUs
BarackObama,"""Sexual violence isn't just a crime—it's a civil rights violation."" —President Obama #ItsOnUs",2014-09-19 16:33:25+00:00,2232,2412,,#ItsOnUs
BarackObama,"""We don't condemn sexual assault as loudly as we should."" —President Obama #ItsOnUs",2014-09-19 16:35:46+00:00,1771,2166,,#ItsOnUs
BarackObama,"""It's not just on the survivors."" —President Obama #ItsOnUs",2014-09-19 16:39:33+00:00,392,783,,#ItsOnUs
BarackObama,"""It is on all of us to reject the quiet tolerance of sexual assault."" —President Obama #ItsOnUs",2014-09-19 16:42:19+00:00,1259,1412,,#ItsOnUs
BarackObama,"""Take a pledge to help keep women and men safe from sexual assault."" —President Obama #ItsOnUs",2014-09-19 16:51:32+00:00,1060,1479,,#ItsOnUs
BarackObama,Take the pledge to help make a fundamental shift in our culture around sexual assault: http://ofa.bo/b0yp #ItsOnUs,2014-09-19 18:05:20+00:00,537,771,,#ItsOnUs
BarackObama,Watch: It's time to stand up to sexual assault. http://ofa.bo/s0vj #ItsOnUs,2014-09-19 19:23:54+00:00,786,1030,,#ItsOnUs
BarackObama,Say you're ready to #WalkTheWalk on climate change.,2014-09-20 16:48:00+00:00,1489,1822,,#WalkTheWalk
BarackObama,Check this out: @OFA volunteers in California took a stand for clean energy. http://ofa.bo/e0xQ #SwitchToClean,2014-09-20 19:14:08+00:00,449,759,@OFA,#SwitchToClean
BarackObama,"Doug is a rancher in New Mexico, and he's feeling the effects of climate change firsthand: http://ofa.bo/a0xw #ActOnClimate",2014-09-22 14:38:18+00:00,373,658,,#ActOnClimate
BarackObama,Watch this video about the Earth's climate changing at an unprecedented rate: http://ofa.bo/f0zj #ActOnClimate,2014-09-22 19:08:35+00:00,724,842,,#ActOnClimate
BarackObama,Everyone has a role to play in ending sexual assault. #ItsOnUs: http://ofa.bo/f0zq,2014-09-22 20:29:59+00:00,1171,1538,,#ItsOnUs
BarackObama,ICYMI: President Obama is teaming up with major companies to fight climate change. Read more: http://ofa.bo/e0yI #ActOnClimate,2014-09-22 21:53:04+00:00,2828,812,,#ActOnClimate
BarackObama,Happening now: President Obama is delivering a statement. http://ofa.bo/r0z9,2014-09-23 14:12:06+00:00,407,706,,
BarackObama,President Obama will make the case for strong climate action at the U.N. Climate Summit at 12:50 p.m. ET. Watch here: http://ofa.bo/r0z9,2014-09-23 16:29:27+00:00,387,655,,
BarackObama,LIVE: President Obama is delivering a call for action at the U.N. Climate Summit. http://ofa.bo/g0yM #ActOnClimate,2014-09-23 17:02:59+00:00,316,521,,#ActOnClimate
BarackObama,"""We cannot condemn our children and their children to a future they do not have the capacity to repair."" —President Obama #ActOnClimate",2014-09-23 17:09:28+00:00,1213,1312,,#ActOnClimate
BarackObama,"""We are the first generation to feel the effect of climate change and the last generation who can do something about it."" —President Obama",2014-09-23 17:10:40+00:00,4441,3619,,
BarackObama,"""We have to work together as a global community to tackle this global threat before it is too late."" —President Obama #ActOnClimate",2014-09-23 17:12:14+00:00,884,1141,,#ActOnClimate
BarackObama,"""We have a special responsibility to lead. That's what big nations have to do."" —President Obama #ActOnClimate",2014-09-23 17:14:50+00:00,597,957,,#ActOnClimate
BarackObama,"""I call on all countries to join us—not next year, but now."" —President Obama #ActOnClimate",2014-09-23 17:16:27+00:00,877,1324,,#ActOnClimate
BarackObama,LIVE: President Obama is speaking at #CGI2014. http://ofa.bo/s0yS,2014-09-23 18:12:44+00:00,514,950,,#CGI2014
BarackObama,"""The most important title is not president or prime minister, but citizen."" —President Obama #CGI2014",2014-09-23 18:21:04+00:00,1596,1980,,#CGI2014
BarackObama,Now is the time to step up and support serious action to fight climate change: http://ofa.bo/a0yU #ActOnClimate,2014-09-23 19:16:33+00:00,683,980,,#ActOnClimate
BarackObama,Retweet if you agree. #ActOnClimate,2014-09-23 20:39:40+00:00,7062,3711,,#ActOnClimate
BarackObama,WATCH: President Obama is addressing the United Nations General Assembly now. http://ofa.bo/t0y5 #UNGA,2014-09-24 14:13:53+00:00,496,675,,#UNGA
BarackObama,It's time to #ActOnClimate: http://ofa.bo/q0zE,2014-09-24 15:57:53+00:00,499,745,,#ActOnClimate
BarackObama,These Fortune 500 companies are stepping up their commitment to fight climate change: http://ofa.bo/s0yw #ActOnClimate,2014-09-24 18:05:27+00:00,496,718,,#ActOnClimate
BarackObama,Add your name to support taking action on climate change: http://ofa.bo/f10j #ActOnClimate,2014-09-24 20:55:26+00:00,572,801,,#ActOnClimate
BarackObama,"Watch as President Obama wishes L'Shanah Tovah, a good year, to those celebrating #RoshHashanah: http://ofa.bo/h0z8",2014-09-24 22:39:53+00:00,663,1022,,#RoshHashanah
BarackObama,Happening now: The President is delivering remarks at the United Nations on the Ebola epidemic. Tune in: http://ofa.bo/g0zG,2014-09-25 15:15:41+00:00,415,619,,
BarackObama,"Between droughts, wildfires, and dangerous storms, the effects of #climate change are real. It's time to act: http://ofa.bo/i0zv",2014-09-25 16:52:09+00:00,706,911,,#climate
BarackObama,"Good news: More insurers are offering health plans on the marketplace, meaning more choices for consumers. http://ofa.bo/i0zw",2014-09-25 18:24:42+00:00,482,767,,
BarackObama,How President Obama is answering the call to #ActOnClimate.,2014-09-25 20:03:06+00:00,723,1016,,#ActOnClimate
BarackObama,President Obama just designated the largest marine reserve in the world. Read more: http://ofa.bo/t0yn #MonumentsMatter,2014-09-25 21:23:23+00:00,951,1028,,#MonumentsMatter
BarackObama,The President has a plan to fight climate change—you should support it: http://ofa.bo/g0zr #ActOnClimate,2014-09-26 14:11:20+00:00,979,851,,#ActOnClimate
BarackObama,Happening now: The President is delivering remarks at the Global Health Security Agenda Summit. Tune in. http://ofa.bo/h0zu,2014-09-26 15:52:55+00:00,912,692,,
BarackObama,Economic growth in the second quarter was even stronger than originally estimated: http://ofa.bo/r10v,2014-09-26 18:46:02+00:00,1505,949,,
BarackObama,Retweet if you think it's time to #ActOnClimate. h/t @GovInslee,2014-09-26 20:37:35+00:00,7208,3442,@GovInslee,#ActOnClimate
BarackObama,Watch the weekly address: President Obama discusses the responsibility America has to lead. http://ofa.bo/r12J,2014-09-27 14:29:17+00:00,1082,845,,
BarackObama,Check this out: @OFA volunteers are gearing up to help get the word out for the next health care enrollment period. http://ofa.bo/i11c,2014-09-27 17:29:46+00:00,835,744,@OFA,
BarackObama,"""The people of the world look to us to lead. And we welcome that responsibility."" —President Obama http://ofa.bo/g11f",2014-09-27 20:48:44+00:00,1471,1899,,
BarackObama,ICYMI: President Obama showed the world how the United States is leading in the fight against #climate change. http://ofa.bo/s12L,2014-09-29 14:38:32+00:00,409,721,,#climate
BarackObama,"Thanks to health care reform, getting covered could be more affordable than you think: http://ofa.bo/i130",2014-09-29 17:39:13+00:00,467,847,,
BarackObama,Add your name if you agree—cutting carbon pollution is just common sense: http://ofa.bo/p17F #ActOnClimate,2014-09-30 16:21:38+00:00,743,1169,,#ActOnClimate
BarackObama,Health care reform is all about #BetterCare for you and your family: http://ofa.bo/d11J,2014-09-30 18:28:16+00:00,443,846,,#BetterCare
BarackObama,Support cutting carbon pollution: http://ofa.bo/r13x #ActOnClimate,2014-09-30 20:10:23+00:00,563,895,,#ActOnClimate
BarackObama,"A year ago today, extreme voices in Congress shut down the government—and here's one reason why they won't try again: http://ofa.bo/d12B",2014-10-01 15:57:50+00:00,534,821,,
BarackObama,"""Together, we renew our commitment to better prevent, detect, and treat breast cancer."" —President Obama on Breast Cancer Awareness Month",2014-10-01 18:18:16+00:00,895,1322,,
BarackObama,State and local governments are taking action to #RaiseTheWage: http://ofa.bo/a14e,2014-10-01 19:34:22+00:00,338,667,,#RaiseTheWage
BarackObama,You now have basic rights and protections when it comes to health insurance—thanks to #Obamacare: http://ofa.bo/e13r,2014-10-01 20:50:41+00:00,513,1004,,#Obamacare
BarackObama,ICYMI: @OFA volunteers across the country are preparing for the second health care enrollment period. http://ofa.bo/h13S,2014-10-02 14:43:39+00:00,227,482,@OFA,
BarackObama,President Obama will address the future of the economy at @NorthwesternU at 2:15 pm ET. Don't miss it: http://ofa.bo/q15Y #AmericaLeads,2014-10-02 17:33:33+00:00,349,553,@NorthwesternU,#AmericaLeads
